#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device_id,position,sampling_rate
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-20T10:30:47.839Z,65.42261717155195,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-20T13:22:47.84Z,81.13431183795545,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-20T16:14:47.841Z,81.52686920279861,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-20T19:06:47.842Z,80.64586978230692,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-20T21:58:47.843Z,75.3983469788478,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-21T00:50:47.844Z,88.24919441198365,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-21T03:42:47.845Z,75.58230121898211,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-21T06:34:47.846Z,80.49303888120478,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-21T09:26:47.847Z,88.056691433344,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-21T12:18:47.848Z,83.59178278927553,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-21T15:10:47.849Z,68.75053901066043,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-21T18:02:47.85Z,73.06087467752334,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-21T20:54:47.851Z,73.71853948435546,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-21T23:46:47.852Z,79.72956001077522,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-22T02:38:47.853Z,76.1594828148122,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-22T05:30:47.854Z,84.5244800066642,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-22T08:22:47.855Z,78.01666977612662,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-22T11:14:47.856Z,86.20740984734107,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-22T14:06:47.857Z,81.72632473442002,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-22T16:58:47.858Z,79.79714351068154,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-22T19:50:47.859Z,79.02450307475202,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-22T22:42:47.86Z,82.55334662405438,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-23T01:34:47.861Z,88.25120381415884,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-23T04:26:47.862Z,80.47065208802458,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-23T07:18:47.863Z,75.21379825458568,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-23T10:10:47.864Z,72.20758447538672,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-23T13:02:47.865Z,74.38459335302578,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-23T15:54:47.866Z,76.54974505252969,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-23T18:46:47.867Z,83.47322240913448,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-23T21:38:47.868Z,78.7931835421253,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-24T00:30:47.869Z,87.1774175555397,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-24T03:22:47.87Z,77.53985951654961,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-24T06:14:47.871Z,82.81531920276478,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-24T09:06:47.872Z,83.20389304496413,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-24T11:58:47.873Z,78.38154855566009,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-24T14:50:47.874Z,85.9088958642465,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-24T17:42:47.875Z,87.41958282488808,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-24T20:34:47.876Z,69.41491758982708,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-24T23:26:47.877Z,68.91614145934227,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-25T02:18:47.878Z,88.58198526933445,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-25T05:10:47.879Z,81.99014919267216,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-25T08:02:47.88Z,92.94034606005641,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-25T10:54:47.881Z,76.40367548836491,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-25T13:46:47.882Z,78.69659789263807,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-25T16:38:47.883Z,74.73122096016725,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-25T19:30:47.884Z,74.68883232049127,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-25T22:22:47.885Z,85.0809597124163,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-26T01:14:47.886Z,69.81814094846294,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-26T04:06:47.887Z,87.18231348315123,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-26T06:58:47.888Z,82.16051572596689,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-26T09:50:47.889Z,82.17066990419593,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-26T12:42:47.89Z,94.660819528574,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-26T15:34:47.891Z,73.24735010050263,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-26T18:26:47.892Z,72.85421832674253,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-26T21:18:47.893Z,76.20820685321381,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-27T00:10:47.894Z,82.00818499034499,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-27T03:02:47.895Z,90.6095528189768,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-27T05:54:47.896Z,66.89817657160219,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-27T08:46:47.897Z,83.78464484201221,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-27T11:38:47.898Z,77.29730322292797,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-27T14:30:47.899Z,94.18904097075772,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-27T17:22:47.9Z,76.61553462176472,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-27T20:14:47.901Z,83.21514627317255,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-27T23:06:47.902Z,81.3866748173096,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-28T01:58:47.903Z,87.05155914951848,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-28T04:50:47.904Z,68.30892075684021,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-28T07:42:47.905Z,81.85207748094844,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-28T10:34:47.906Z,74.68174845037876,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-28T13:26:47.907Z,66.81473462485151,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-28T16:18:47.908Z,81.59813449527329,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-28T19:10:47.909Z,75.10785263087894,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-28T22:02:47.91Z,81.70469671860845,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-29T00:54:47.911Z,73.90596427853325,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-29T03:46:47.912Z,82.04707739846573,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-29T06:38:47.913Z,78.12317069506936,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-29T09:30:47.914Z,77.74082451990438,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-29T12:22:47.915Z,78.54704440645594,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-29T15:14:47.916Z,75.59773451577324,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-29T18:06:47.917Z,77.40700576455056,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-29T20:58:47.918Z,87.86460917067029,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-29T23:50:47.919Z,81.89618033252881,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-30T02:42:47.92Z,70.50800295939796,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-30T05:34:47.921Z,93.1358656014858,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-30T08:26:47.922Z,72.14067307701102,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-30T11:18:47.923Z,68.27110871192832,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-30T14:10:47.924Z,94.36132490374035,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-30T17:02:47.925Z,73.2840783433992,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-30T19:54:47.926Z,79.21446653889433,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-11-30T22:46:47.927Z,85.5537810291562,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-01T01:38:47.928Z,77.06680300568557,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-01T04:30:47.929Z,80.75668504429188,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-01T07:22:47.93Z,74.29010636762705,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-01T10:14:47.931Z,84.31049298126247,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-01T13:06:47.932Z,79.05501299962573,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-01T15:58:47.933Z,71.07657689896827,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-01T18:50:47.934Z,80.37112078087148,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-01T21:42:47.935Z,83.04758175751616,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-02T00:34:47.936Z,78.99092499630257,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-02T03:26:47.937Z,95.70450368103691,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-02T06:18:47.938Z,90.19594114512047,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-02T09:10:47.939Z,73.29999518076465,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-02T12:02:47.94Z,67.08886211099436,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-02T14:54:47.941Z,89.04444901285011,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-02T17:46:47.942Z,81.65028077115936,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-02T20:38:47.943Z,93.80061461943139,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-02T23:30:47.944Z,81.70575805652874,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-03T02:22:47.945Z,86.14383728626063,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-03T05:14:47.946Z,92.24371150428438,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-03T08:06:47.947Z,85.14038718953724,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-03T10:58:47.948Z,83.71969964220088,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-03T13:50:47.949Z,86.84823145117821,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-03T16:42:47.95Z,78.95248292815826,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-03T19:34:47.951Z,87.26362307552675,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-03T22:26:47.952Z,70.71432149754678,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-04T01:18:47.953Z,81.8274763306896,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-04T04:10:47.954Z,78.16246307078204,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-04T07:02:47.955Z,89.34399281660781,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-04T09:54:47.956Z,80.18092340618794,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-04T12:46:47.957Z,84.26563160102427,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-04T15:38:47.958Z,72.01448383432977,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-04T18:30:47.959Z,88.56907431485634,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-04T21:22:47.96Z,84.86313460030165,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-05T00:14:47.961Z,91.87037847781335,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-05T03:06:47.962Z,91.05005913954146,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-05T05:58:47.963Z,95.7337271495348,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-05T08:50:47.964Z,84.43994371559855,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-05T11:42:47.965Z,83.37146877719837,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-05T14:34:47.966Z,87.79651935440738,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-05T17:26:47.967Z,74.73987395827639,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-05T20:18:47.968Z,82.95516520102278,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-05T23:10:47.969Z,71.92824965353911,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-06T02:02:47.97Z,69.47077588814851,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-06T04:54:47.971Z,83.08103806765499,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-06T07:46:47.972Z,85.53391933915111,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-06T10:38:47.973Z,82.24453688669739,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-06T13:30:47.974Z,83.40264008321161,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-06T16:22:47.975Z,92.89692377382526,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-06T19:14:47.976Z,88.08176926086186,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-06T22:06:47.977Z,82.82501308910015,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-07T00:58:47.978Z,75.19755523655074,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-07T03:50:47.979Z,78.06441273340486,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-07T06:42:47.98Z,80.23341415638716,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-07T09:34:47.981Z,87.85391538702787,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-07T12:26:47.982Z,73.09793266562511,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-07T15:18:47.983Z,74.84774073978055,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-07T18:10:47.984Z,73.87107579977406,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-07T21:02:47.985Z,73.96349692465385,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-07T23:54:47.986Z,83.05159968670199,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-08T02:46:47.987Z,75.3829239608199,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-08T05:38:47.988Z,92.48499895272202,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-08T08:30:47.989Z,66.38731282609182,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-08T11:22:47.99Z,75.2808219519863,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-08T14:14:47.991Z,69.68024341540676,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-08T17:06:47.992Z,72.67151036014032,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-08T19:58:47.993Z,73.42281391167006,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-08T22:50:47.994Z,73.31009878969093,sensors_mean,light_tracking,ESP32_1,balcony,5000
,,0,2024-11-01T18:03:13Z,2024-12-14T18:03:13.439Z,2024-12-09T01:42:47.995Z,82.39428124131516,sensors_mean,light_tracking,ESP32_1,balcony,5000
